id1,id2,shared_word_count
36393,7829,15.0
44150,104170,0.0
86798,48987,18.0
50919,60658,24.0
111915,114788,13.0
96793,83006,14.0
129462,29299,14.0
127426,490,20.0
16605,92284,14.0
50007,49665,14.0
85153,18849,14.0
115895,91874,17.0
24788,98370,18.0
57513,11324,23.0
29597,83751,16.0
13755,13441,26.0
101960,58578,11.0
54007,88755,33.0
135506,55425,20.0
24730,16866,33.0
5841,113607,14.0
107510,128723,22.0
136529,67241,0.0
63686,86445,12.0
75198,42432,26.0
4412,6072,17.0
120850,68892,13.0
60530,108442,26.0
65841,718,26.0
11981,105935,17.0
22132,78248,28.0
17572,24205,34.0
60917,51593,17.0
12911,24191,28.0
98558,22468,18.0
51134,45712,35.0
74192,70162,0.0
25884,70792,21.0
135651,52351,10.0
30107,35163,14.0
57337,121188,22.0
31274,55915,15.0
6937,59071,20.0
100648,91271,0.0
91529,75579,12.0
37791,69640,29.0
59247,59264,22.0
26466,26539,24.0
24487,4440,35.0
26469,1747,16.0
24518,129799,14.0
122789,133919,0.0
130373,3047,20.0
64455,75563,28.0
118699,6728,24.0
33824,70095,13.0
116051,106791,15.0
53654,9282,19.0
44839,84723,18.0
91756,49327,26.0
2621,132655,17.0
19551,79759,22.0
129688,5288,25.0
13249,13524,27.0
77559,102385,13.0
83819,83822,18.0
118762,122967,28.0
35254,85825,15.0
137067,70762,0.0
19356,8236,16.0
20515,6151,20.0
73384,8967,13.0
135083,85048,13.0
33290,39456,17.0
4337,25433,27.0
42138,46677,29.0
107840,104621,19.0
18788,26978,29.0
55126,117070,11.0
29400,36936,16.0
7600,7911,23.0
31497,74919,29.0
112196,51701,12.0
78826,78465,19.0
131615,89342,4.0
13620,71956,25.0
48516,29016,25.0
12941,10850,26.0
28411,8203,16.0
73201,110074,0.0
43928,101596,14.0
47931,40140,24.0
23936,109237,0.0
90599,21753,16.0
29139,26460,12.0
57559,98338,19.0
6468,5876,19.0
27737,5504,26.0
51494,122755,16.0
29268,2451,24.0
42136,111193,13.0
114231,64107,15.0
46616,22565,28.0
120610,626,18.0
48239,70051,15.0
70551,24883,0.0
27297,65982,19.0
20112,101844,9.0
87781,3134,16.0
18457,111852,17.0
135334,32730,12.0
30994,24985,24.0
30406,51658,12.0
95277,66917,18.0
38797,74383,21.0
59334,34696,34.0
82875,23205,23.0
107803,17181,21.0
6290,20128,16.0
1906,50372,25.0
22654,69836,19.0
3455,117382,22.0
4859,5011,37.0
51767,66176,18.0
132649,116542,15.0
11030,38066,15.0
44008,102551,16.0
47431,50473,16.0
70771,74369,19.0
136733,97717,13.0
5388,136164,15.0
94824,120488,17.0
18051,90650,13.0
22095,30046,18.0
49534,24575,16.0
100056,30726,0.0
120467,106942,27.0
103757,111749,9.0
98795,89255,19.0
52282,53149,10.0
68790,6047,18.0
125532,85399,12.0
46486,12772,8.0
44306,62213,21.0
2442,46702,13.0
125792,66879,10.0
950,136528,0.0
94000,75427,17.0
90810,70033,16.0
104401,46283,17.0
75801,123971,24.0
111976,70122,16.0
71888,84915,13.0
24891,32311,34.0
60163,98077,14.0
40654,45332,13.0
14419,128313,0.0
71075,76411,0.0
62992,42511,23.0
13659,72284,27.0
118852,51953,0.0
77296,27931,32.0
65246,29578,14.0
138125,115941,18.0
59030,58994,24.0
17482,64431,29.0
3043,68633,30.0
5497,5063,32.0
99029,34905,18.0
48405,114763,27.0
39405,19435,16.0
134990,75274,0.0
104505,37262,10.0
68483,379,14.0
67955,26901,23.0
52009,28495,0.0
17270,37855,19.0
27915,17883,31.0
119447,119084,16.0
40218,34061,21.0
49405,22855,0.0
10813,86174,15.0
79220,19720,16.0
70185,65857,15.0
115451,123268,13.0
96960,105484,27.0
40729,99052,17.0
138030,47442,0.0
28681,51397,15.0
19048,43214,22.0
45315,78822,13.0
112365,96808,18.0
128203,116825,17.0
84248,73630,29.0
17307,52073,29.0
15740,57475,21.0
129293,12587,16.0
133605,136978,0.0
27863,96712,21.0
93416,22217,15.0
129312,81531,21.0
43217,122399,17.0
124937,103704,13.0
37955,119180,0.0
6007,5246,19.0
11774,12459,17.0
136730,136243,22.0
44544,41966,34.0
14306,19445,16.0
101077,132361,12.0
113586,85543,10.0
74667,34415,30.0
23417,30840,20.0
130503,59387,0.0
77573,47975,28.0
40365,63198,26.0
29847,122716,22.0
5714,73342,25.0
14815,45422,20.0
106236,48386,16.0
35217,8636,13.0
48600,40915,29.0
118873,135674,0.0
34611,60460,19.0
116759,70738,18.0
43627,75735,14.0
16158,27088,30.0
27247,49261,18.0
104424,70748,0.0
20693,51961,9.0
7422,8870,20.0
35223,55503,12.0
44283,52705,26.0
113439,113442,25.0
15587,5497,31.0
70908,53167,13.0
114049,40040,16.0
49974,47059,17.0
69905,128421,19.0
116966,86608,21.0
80807,130409,13.0
102881,102733,10.0
43205,73732,29.0
54820,55829,0.0
16472,106723,16.0
15761,82482,20.0
28117,85989,21.0
4756,40527,20.0
49414,108179,24.0
23488,124618,16.0
18523,90788,11.0
129018,100531,13.0
134254,101166,15.0
15540,86197,27.0
36888,11492,0.0
30216,73771,17.0
114243,76702,14.0
62032,91968,21.0
4321,56361,29.0
2529,51952,11.0
112523,135901,20.0
110088,43997,11.0
99348,88827,19.0
7917,61392,0.0
92012,40800,26.0
84320,35407,12.0
6095,36047,17.0
17145,18831,20.0
98104,79343,18.0
4296,22683,26.0
50201,76173,23.0
98748,124161,16.0
18743,27334,29.0
39072,88515,12.0
83119,44115,7.0
8263,8341,26.0
38523,86439,26.0
14659,85664,16.0
121895,1585,22.0
95100,44934,27.0
108204,42547,14.0
26975,15571,10.0
64771,35396,16.0
30544,132925,14.0
116803,113684,18.0
77095,77087,28.0
104546,102736,19.0
97223,57889,18.0
92591,132397,0.0
6913,53017,20.0
69963,75876,16.0
59729,19978,15.0
17371,17333,18.0
49740,89352,20.0
10877,62863,12.0
76353,16485,17.0
41997,38690,30.0
38332,61729,17.0
13202,13525,20.0
85657,19370,15.0
38355,133905,0.0
11353,57919,7.0
106626,64065,15.0
24584,51902,17.0
71776,104563,13.0
68290,1913,15.0
62270,31401,26.0
12344,11785,38.0
122304,41271,8.0
97962,73099,17.0
90112,136521,15.0
69303,111225,10.0
67130,53321,11.0
47116,68312,17.0
105607,69027,21.0
53365,135419,13.0
98521,23151,19.0
45464,130903,11.0
525,109549,9.0
12903,33301,19.0
20815,93677,28.0
123081,131391,7.0
115400,72026,19.0
105358,25003,13.0
61147,98152,18.0
91304,70044,12.0
97518,101250,18.0
7057,19162,18.0
62474,53643,29.0
26405,102979,13.0
6715,36388,18.0
74351,12370,16.0
74203,12732,14.0
17872,28186,24.0
94481,22559,34.0
25842,34808,17.0
2686,115841,19.0
12700,53351,0.0
136327,103351,0.0
20464,28691,21.0
21170,56599,15.0
59382,7847,15.0
379,111947,24.0
98494,30326,20.0
30721,112255,15.0
27367,113944,23.0
65117,84600,12.0
89730,110657,12.0
6095,52347,11.0
108812,129657,18.0
99465,30874,15.0
7662,1731,21.0
56858,38929,19.0
39511,39649,32.0
13618,24956,23.0
51601,51642,21.0
2155,124322,19.0
1913,2281,21.0
19338,68339,15.0
106058,80322,17.0
51933,44692,10.0
73093,82833,14.0
60568,26138,25.0
7810,59380,14.0
9287,9255,24.0
63441,62552,10.0
61648,61650,99.0
103784,126755,19.0
1912,126069,15.0
50563,45335,16.0
17128,4684,17.0
56458,23391,20.0
78013,37120,18.0
21296,20660,6.0
8839,63834,15.0
103358,74124,25.0
117694,52934,15.0
29406,85470,0.0
69837,7458,0.0
8680,116235,16.0
60759,84351,1.0
118262,5569,18.0
30196,67451,17.0
111083,129530,13.0
69667,1923,20.0
129600,104980,13.0
3955,72529,18.0
13801,63675,12.0
14236,13758,25.0
108720,33819,2.0
16783,122196,25.0
122034,98178,0.0
4310,21539,18.0
4616,27629,24.0
14882,54680,15.0
10592,38014,16.0
76834,135283,24.0
12359,18836,21.0
24504,82766,23.0
30717,35116,14.0
62453,10834,15.0
110900,9702,12.0
49544,51868,14.0
89042,27504,32.0
106476,98419,23.0
15504,47527,25.0
89336,109827,15.0
52649,120936,16.0
113331,23127,0.0
56364,62357,27.0
93715,93788,0.0
14667,57056,25.0
13561,66251,13.0
16322,42645,26.0
30647,93784,6.0
50633,93360,22.0
50610,32319,29.0
18810,85159,18.0
61771,61770,28.0
26893,115722,22.0
68474,101682,11.0
67354,23005,13.0
115604,45377,13.0
95749,29036,20.0
4079,4200,19.0
57376,68808,19.0
29334,7274,25.0
16482,130987,16.0
70301,22818,25.0
4925,15338,18.0
74263,62792,13.0
16724,50179,26.0
42286,42235,21.0
98013,72328,14.0
28710,2950,19.0
24940,78946,23.0
79150,27165,27.0
67583,15238,11.0
102300,27474,17.0
108771,112247,17.0
22446,58130,21.0
63717,63225,23.0
85347,79669,26.0
10425,85312,20.0
100178,15496,27.0
95168,112193,25.0
115396,108258,13.0
11415,43762,17.0
27064,27746,11.0
121358,45723,13.0
57915,53925,16.0
122907,94370,24.0
23518,46109,18.0
43356,32870,13.0
63619,75533,14.0
44019,597,20.0
36876,31942,26.0
27481,60423,26.0
36033,27173,20.0
79727,53035,17.0
106721,65283,16.0
137066,67355,10.0
38780,34286,26.0
21451,114189,16.0
128061,64449,12.0
47602,55426,16.0
103144,60089,9.0
5611,19020,19.0
40698,45643,22.0
7736,7743,13.0
34340,108662,25.0
118422,108723,22.0
86053,48836,9.0
66187,67646,15.0
109203,87747,0.0
29709,29740,33.0
62952,81565,0.0
60875,38342,14.0
3576,38739,20.0
47148,47162,21.0
105822,43998,15.0
27257,129508,23.0
98835,129973,29.0
110720,96230,15.0
90093,120279,4.0
2958,57826,17.0
59004,98789,19.0
111881,49184,14.0
39413,41774,21.0
55074,15082,23.0
117152,40701,15.0
53392,10231,11.0
12137,11957,17.0
7961,7964,14.0
93050,3184,0.0
13813,73730,29.0
13651,43555,22.0
815,3793,26.0
92480,49771,19.0
49016,42489,16.0
35725,40119,12.0
83091,26747,18.0
94185,63058,15.0
94787,8661,14.0
8382,35645,26.0
74120,2790,20.0
44052,105755,22.0
102318,46024,0.0
12239,116134,15.0
68181,93878,25.0
49822,72522,18.0
57234,116611,17.0
42912,109089,9.0
12057,20015,26.0
10181,47785,16.0
39344,101340,14.0
89545,100877,22.0
75520,96698,17.0
15897,104085,16.0
131327,4027,18.0
12507,102789,12.0
18055,25583,18.0
55053,87177,11.0
9513,9584,18.0
10845,5934,21.0
17557,38920,29.0
46598,29431,15.0
17905,20191,13.0
80711,110129,15.0
17026,5788,24.0
101750,127232,21.0
79584,71559,12.0
92300,51617,17.0
111263,63149,0.0
116227,84171,12.0
71257,26791,18.0
11662,74471,16.0
43222,73747,22.0
32647,59249,27.0
54077,27445,20.0
369,3360,0.0
130831,49723,17.0
82903,7844,16.0
135487,71085,15.0
74643,100201,18.0
41392,131085,20.0
16120,31296,11.0
13285,75733,21.0
16103,67774,15.0
11838,92478,25.0
16580,118464,7.0
77817,129456,16.0
81726,102002,13.0
87709,52993,0.0
49505,65836,18.0
57731,51829,0.0
120320,119378,18.0
90579,37695,29.0
135724,130773,18.0
112663,36644,17.0
39153,47725,13.0
92928,3484,26.0
100999,60527,15.0
45617,78133,26.0
84940,90426,18.0
15344,42666,16.0
71375,95511,23.0
6261,80862,10.0
49870,37369,18.0
24884,19738,24.0
3274,3862,28.0
26174,88918,26.0
12158,10612,28.0
46636,67928,20.0
76166,88553,18.0
24726,57220,14.0
65135,102791,0.0
60511,50613,14.0
6015,82214,21.0
18445,1041,23.0
118787,114580,11.0
7547,57561,0.0
24012,90821,15.0
16516,49115,22.0
102063,60544,15.0
68291,7654,13.0
30340,132474,9.0
41178,118168,13.0
15409,16975,19.0
92310,78670,19.0
33840,43639,22.0
123660,116365,14.0
28843,77593,21.0
50565,133018,12.0
117484,128694,4.0
69963,57059,16.0
63491,90794,15.0
107713,108160,27.0
34112,96968,16.0
32637,91550,18.0
12139,7670,20.0
97441,20010,13.0
16673,83038,13.0
90856,111933,15.0
120226,131874,8.0
52706,51166,16.0
26919,56214,19.0
127336,72923,19.0
18553,112443,15.0
93824,88900,18.0
135456,70114,19.0
16446,41089,26.0
104580,105963,26.0
18945,114377,10.0
88992,63564,22.0
77253,103027,13.0
48357,97503,16.0
27692,56202,0.0
31106,31084,5.0
131476,65437,11.0
22515,126446,12.0
112915,120073,13.0
58023,135248,17.0
68265,52327,23.0
94199,61794,16.0
60170,54551,9.0
89723,9098,15.0
16158,15974,22.0
99906,97158,32.0
116792,4903,16.0
4860,6230,24.0
60027,92508,16.0
77139,60167,15.0
59655,10064,30.0
38837,37268,29.0
56130,16733,19.0
46472,113877,23.0
55282,77088,20.0
8393,33527,33.0
97460,124703,16.0
37384,92243,20.0
72436,32025,21.0
12520,12610,30.0
116500,56662,23.0
104817,28729,11.0
33749,107234,15.0
21659,49063,23.0
79472,97821,18.0
36860,25356,24.0
17863,70610,0.0
64291,38587,18.0
33131,84853,19.0
557,20501,15.0
14056,14006,35.0
46849,25180,18.0
65113,108475,23.0
35065,22146,19.0
44767,55541,34.0
40732,78895,18.0
81726,83281,11.0
16201,27860,24.0
4568,18196,25.0
89862,19997,23.0
93939,105521,37.0
73724,20274,24.0
32219,7551,16.0
17864,114336,13.0
14996,26311,33.0
15110,81815,8.0
28117,85549,23.0
29045,47787,19.0
78652,95280,16.0
8716,57617,23.0
84971,68383,14.0
127461,111484,12.0
45995,76819,15.0
123403,119338,14.0
91510,87433,11.0
45769,94094,20.0
46738,14879,21.0
54074,60100,16.0
30621,34606,15.0
4069,4367,26.0
51961,60720,19.0
64515,70802,26.0
83052,81612,24.0
4351,24736,27.0
34179,34078,21.0
123599,50258,22.0
48077,71363,0.0
78102,135790,15.0
11599,108909,29.0
71168,93992,24.0
22365,1819,19.0
881,3395,28.0
16109,101008,18.0
118121,57554,13.0
17328,16694,23.0
138315,45860,0.0
4914,68480,20.0
73382,56150,10.0
330,42816,14.0
47260,12276,17.0
103010,105018,17.0
13648,15881,21.0
20709,57987,0.0
65512,65626,20.0
52321,5633,21.0
117315,9619,20.0
8941,8664,26.0
16699,91032,20.0
89391,47949,14.0
6781,4373,23.0
38076,100049,26.0
48397,47183,9.0
81912,120475,18.0
11635,46972,24.0
124169,124753,15.0
134622,40850,16.0
4178,31265,8.0
76846,77321,50.0
59190,14472,24.0
65759,90799,14.0
43205,48633,20.0
35522,3493,30.0
93615,18147,12.0
125980,31788,19.0
9566,66318,34.0
131225,89155,13.0
18526,18640,27.0
43209,43458,23.0
85579,25589,24.0
7093,15317,33.0
18643,79751,15.0
27692,23784,0.0
26935,63359,13.0
82374,109636,14.0
112288,79393,9.0
100887,63082,25.0
4567,121287,20.0
39414,69923,21.0
60283,60422,15.0
94899,16575,12.0
48274,67226,17.0
39029,38891,30.0
47650,27855,32.0
79609,136049,15.0
51040,91839,23.0
108710,98975,17.0
126412,54819,28.0
93142,74856,20.0
64648,38802,0.0
38341,101660,16.0
117471,72670,18.0
99761,20953,6.0
35299,28854,12.0
49724,120842,25.0
97114,12766,27.0
35851,35972,18.0
135788,122016,17.0
14880,14675,31.0
31628,31283,0.0
124979,102104,13.0
12685,39447,18.0
4833,11520,18.0
48868,69131,22.0
123044,120426,17.0
4274,37728,15.0
84435,58911,24.0
116025,114668,15.0
49727,33351,18.0
137514,107380,8.0
97158,102706,11.0
105618,132698,11.0
113264,118443,39.0
434,64878,22.0
15344,16887,16.0
34060,50495,16.0
76501,82474,14.0
33850,27343,16.0
635,65665,48.0
913,70005,23.0
40914,36765,12.0
53538,98292,31.0
24116,124435,18.0
120677,66602,20.0
10728,113603,13.0
105199,88228,12.0
14492,95433,17.0
94808,108564,17.0
54407,87816,17.0
124303,58530,16.0
56966,132618,14.0
3587,44978,26.0
48031,69236,17.0
21953,22240,17.0
121622,122630,26.0
43734,53937,18.0
119439,125541,25.0
54531,126746,14.0
59987,75302,22.0
38581,21,19.0
45623,72541,21.0
85433,66282,23.0
40856,76211,13.0
24315,35261,14.0
72660,61761,13.0
72978,4971,14.0
9734,67001,17.0
38116,81296,18.0
6626,6448,18.0
71423,108841,33.0
6930,19469,29.0
30622,10634,22.0
14720,123165,25.0
60670,10849,29.0
68144,57849,23.0
34705,33011,17.0
16863,84785,16.0
71153,107192,17.0
25978,78480,34.0
17314,22587,18.0
78466,39349,28.0
7271,69882,15.0
24581,117401,29.0
80581,112597,23.0
19942,18204,21.0
81676,52041,17.0
118749,123178,24.0
27650,75966,0.0
65501,85166,29.0
33749,28920,14.0
128249,55579,13.0
5332,47753,28.0
96790,109681,28.0
8716,38465,13.0
49031,61723,18.0
13014,24297,21.0
92779,39208,20.0
122637,123215,12.0
2893,127665,32.0
5554,77637,19.0
51233,55450,21.0
31273,11676,20.0
120375,29089,31.0
7668,122693,14.0
20589,58063,15.0
66931,100495,20.0
121852,120069,14.0
78885,110684,0.0
61064,94274,19.0
134309,88531,20.0
2442,13977,14.0
39488,26389,18.0
23077,119173,14.0
121321,78893,20.0
121272,70661,25.0
110333,82206,15.0
52994,69257,18.0
31384,31466,22.0
93734,113851,14.0
1118,1367,23.0
46497,10422,18.0
93584,105653,21.0
19777,33422,14.0
134213,120121,16.0
124242,134390,20.0
20505,20500,22.0
3640,62307,37.0
95689,80089,15.0
126704,87221,12.0
16422,57286,23.0
12158,2978,23.0
1350,51257,31.0
105422,93661,21.0
136771,9836,0.0
61831,25174,29.0
7003,36554,20.0
42405,62432,43.0
130398,125129,12.0
43844,43832,27.0
126784,100144,0.0
34919,41053,18.0
15456,42731,0.0
34705,57290,23.0
29738,97834,21.0
35504,18711,0.0
17403,5974,19.0
117356,113141,25.0
104412,118875,14.0
66812,70645,22.0
32272,10984,14.0
23128,61541,14.0
32331,24166,31.0
3184,27345,0.0
4832,33795,13.0
51081,80322,11.0
33537,17583,11.0
85168,38180,20.0
67720,67747,27.0
80890,125314,29.0
35984,77776,21.0
93692,22966,0.0
30156,22834,18.0
8066,10692,15.0
93822,10068,27.0
20216,67992,39.0
79762,90377,0.0
12782,82360,22.0
65734,65836,24.0
2358,4548,27.0
62548,75822,17.0
89446,121819,20.0
87469,10717,9.0
28218,66839,24.0
111134,89263,12.0
37191,28963,19.0
7566,46141,17.0
129539,78166,15.0
131046,64531,12.0
132408,36499,12.0
8222,3628,14.0
20651,51729,26.0
39632,77367,18.0
70476,70481,10.0
51152,73502,13.0
33143,104541,14.0
75263,95077,0.0
21627,17395,19.0
135675,5374,27.0
64475,27946,34.0
37484,109287,12.0
49537,35995,22.0
53337,42820,13.0
73282,24191,11.0
69189,605,18.0
24950,59683,20.0
132887,135104,0.0
6870,6495,24.0
20753,75428,17.0
77882,50327,18.0
77882,91094,28.0
108588,73083,18.0
21597,81779,20.0
20479,56995,7.0
838,2409,21.0
129574,38874,14.0
114660,82758,21.0
27582,127644,23.0
3299,73607,21.0
40390,312,15.0
48281,33971,22.0
10421,10298,39.0
136639,16307,21.0
109079,68359,26.0
114113,81548,25.0
96414,38361,19.0
89625,125196,21.0
4996,48196,29.0
2911,1953,22.0
86773,82022,18.0
47742,8742,14.0
70335,85101,24.0
55639,54571,10.0
23560,4194,19.0
4121,4588,32.0
91014,59546,16.0
75688,31495,21.0
1183,96566,19.0
15609,67856,30.0
42345,122254,17.0
26894,125748,17.0
41460,128265,19.0
125427,67555,14.0
28117,27820,20.0
5744,103775,19.0
17568,48939,31.0
37748,120756,27.0
8508,58314,13.0
77543,25990,29.0
107464,14645,16.0
11820,43974,19.0
55535,47375,0.0
13827,44247,31.0
18511,10039,22.0
123072,107299,15.0
114431,94134,18.0
30482,115586,19.0
40582,92809,24.0
7380,7381,20.0
37242,69706,39.0
138018,71668,0.0
67426,64237,17.0
80070,38459,0.0
12041,8302,13.0
28093,82015,24.0
44722,86481,17.0
12864,41314,15.0
2451,12416,23.0
7218,7291,19.0
96048,107979,0.0
88533,70542,12.0
89042,36300,20.0
44676,116022,13.0
55077,46740,22.0
49189,53770,19.0
16286,80775,13.0
13718,49557,16.0
46676,68098,0.0
70842,94273,8.0
42213,21632,20.0
6453,19713,26.0
5473,5360,37.0
59034,91839,43.0
89376,18356,20.0
4378,24377,19.0
63578,119629,20.0
32394,42983,23.0
4859,6025,0.0
19550,50024,16.0
8016,25402,17.0
17060,78393,18.0
15344,42744,15.0
111214,47342,17.0
138392,122758,0.0
29694,69957,29.0
104027,103044,17.0
37944,14431,13.0
45679,45473,26.0
134455,77198,16.0
48266,44321,18.0
94022,74450,18.0
90033,36500,20.0
103852,41397,11.0
63002,100094,11.0
32630,34768,24.0
136435,117930,18.0
99389,87144,18.0
21331,21393,22.0
22102,87831,13.0
12160,46427,35.0
33549,63717,26.0
72666,131840,11.0
109423,85522,24.0
36810,114648,13.0
38803,11972,19.0
62053,83061,31.0
119819,73809,0.0
87644,38059,18.0
100261,98063,13.0
8985,68984,16.0
41942,14568,27.0
103236,43259,18.0
19137,28082,16.0
39841,5023,19.0
131371,116651,16.0
92408,120182,20.0
82921,25619,17.0
71480,29522,25.0
51187,15572,21.0
30097,42367,16.0
93657,116792,20.0
62863,78308,23.0
40453,134823,13.0
17314,41852,29.0
63408,14089,23.0
121376,76455,17.0
62403,25184,18.0
123201,130055,12.0
123197,52169,0.0
10042,85423,0.0
127799,105418,10.0
90338,49998,0.0
52883,102755,14.0
13115,73085,19.0
24758,25062,20.0
25977,46243,18.0
14608,73890,14.0
121992,96913,15.0
60195,60215,19.0
72458,12643,17.0
122946,122948,23.0
36092,89342,8.0
93632,57399,15.0
43363,18430,24.0
78501,44168,19.0
14421,17050,17.0
122664,21659,18.0
134465,17456,8.0
103650,69150,27.0
80129,48236,33.0
85296,130883,14.0
45296,83704,21.0
67440,62262,6.0
12127,40539,19.0
94405,105637,25.0
115214,46445,15.0
20800,5033,13.0
49910,53410,20.0
37414,37453,17.0
129553,20764,11.0
89501,63665,22.0
13321,6181,27.0
90857,19066,14.0
83041,96030,20.0
12117,31918,39.0
109971,3665,21.0
33145,33751,16.0
16815,16923,23.0
38674,32989,21.0
100778,85293,24.0
10470,111886,13.0
106243,121110,26.0
113817,101920,0.0
77701,70235,27.0
132646,18698,16.0
25310,32210,11.0
13335,33067,21.0
12009,132524,21.0
74918,117976,22.0
43825,5977,22.0
10567,5144,21.0
41049,13343,21.0
81651,61560,22.0
112510,116753,20.0
37879,8076,20.0
39419,39438,33.0
64760,4476,22.0
74028,11658,18.0
7876,21847,10.0
98338,130406,15.0
107680,119284,17.0
51215,91392,22.0
28327,27944,15.0
94071,9019,23.0
134326,12310,0.0
119928,51148,24.0
14606,17346,17.0
51421,42417,25.0
60619,120235,22.0
11381,5230,25.0
31692,133610,13.0
10881,83285,16.0
57687,112579,13.0
99294,47789,12.0
36295,5170,19.0
67675,61690,16.0
32281,49323,20.0
72685,83131,38.0
7730,65989,16.0
33681,121380,20.0
12937,47902,12.0
87633,21212,24.0
73844,91073,24.0
103675,54545,12.0
106655,23009,22.0
41544,40933,24.0
81285,49164,16.0
29816,29270,16.0
25568,118809,19.0
14430,32702,20.0
20400,44609,14.0
43090,5262,18.0
67222,17192,25.0
105858,107699,19.0
130617,84278,0.0
32770,25972,21.0
31893,61155,18.0
59288,107015,23.0
118457,102285,32.0
4159,6076,14.0
7092,27156,24.0
40847,100740,26.0
125583,121719,21.0
12863,102390,11.0
19794,19036,26.0
96330,24553,21.0
105127,71765,12.0
40897,34723,22.0
7565,26895,15.0
62348,46532,15.0
4279,44880,8.0
10957,27267,15.0
10070,59592,35.0
88587,14148,21.0
53166,28362,13.0
18068,53462,11.0
66242,18589,28.0
104033,102830,26.0
32922,30542,12.0
64131,69703,0.0
67390,121889,16.0
94973,74442,11.0
107570,78969,15.0
98083,110569,16.0
23928,23922,47.0
63158,1568,25.0
44220,2800,19.0
72212,117457,11.0
68399,78985,10.0
113273,126307,10.0
125514,10633,18.0
109678,96417,23.0
38997,42859,12.0
56876,75885,13.0
61152,35234,21.0
85160,137519,12.0
7622,38736,26.0
14049,112698,15.0
45335,45356,21.0
89470,30691,17.0
83764,88987,14.0
40592,98917,25.0
102853,103075,24.0
38474,46079,16.0
6629,31322,22.0
42579,45520,35.0
99034,99035,22.0
57008,87095,25.0
66053,68002,33.0
22025,21520,22.0
99104,25739,25.0
64487,92947,21.0
68617,91584,16.0
105934,50989,17.0
74797,73761,15.0
105794,130186,16.0
86274,106771,20.0
94885,84991,16.0
17549,105552,24.0
32299,79445,19.0
21262,100040,19.0
42628,79025,11.0
85568,125276,17.0
28175,32377,27.0
123265,97293,22.0
974,12923,16.0
86490,19753,16.0
84356,35178,20.0
76230,28869,23.0
11536,81577,28.0
2557,28926,13.0
4605,13248,23.0
22254,125062,12.0
42622,92414,43.0
13557,92227,16.0
132807,51305,14.0
134406,53967,15.0
82146,111696,25.0
22783,22861,13.0
136563,118181,18.0
125786,34573,16.0
100435,70768,19.0
85070,95017,10.0
42913,88760,27.0
76072,103462,29.0
68459,79133,20.0
129771,42566,17.0
125278,91671,14.0
48234,109007,15.0
77934,89705,17.0
41568,41572,28.0
89839,126541,26.0
87467,64189,26.0
61724,33222,22.0
122670,52458,18.0
369,2972,0.0
42416,11143,12.0
58605,34195,14.0
65557,65483,21.0
17903,19489,26.0
65929,27965,26.0
8848,8867,26.0
70127,105244,19.0
19790,137738,0.0
55068,137689,23.0
27051,8866,11.0
6556,24662,17.0
26086,78470,25.0
84477,134923,14.0
49087,86435,20.0
45194,69758,16.0
18867,45637,18.0
8333,111952,14.0
7319,7485,26.0
49012,92357,13.0
55297,90558,22.0
83346,106493,27.0
82578,108585,18.0
18840,81495,17.0
1407,63548,17.0
35239,42720,16.0
10501,11962,22.0
89732,109949,13.0
46660,72265,33.0
15499,84108,0.0
45564,71569,20.0
4012,102756,16.0
87320,96804,18.0
103393,64129,9.0
42350,37057,23.0
71911,93216,27.0
133184,33590,19.0
68096,69132,17.0
2092,89630,20.0
57800,15482,11.0
121418,107534,17.0
926,9533,14.0
33256,82704,0.0
130025,69096,16.0
5994,5835,26.0
82314,12392,19.0
29843,119392,22.0
154,76720,20.0
58442,7676,19.0
10004,130653,0.0
88496,8286,0.0
50561,58265,23.0
83125,37266,19.0
35270,12019,19.0
29125,16014,23.0
22565,32476,26.0
32475,33213,23.0
87770,114945,22.0
106949,16083,20.0
113298,80697,11.0
72012,24788,20.0
128813,131899,14.0
111910,53663,23.0
114756,35370,19.0
59450,1542,15.0
32913,43090,39.0
4294,14245,21.0
16023,134677,0.0
117432,73449,0.0
35855,27287,22.0
84688,121128,14.0
67474,99509,0.0
23481,35361,0.0
47681,48353,21.0
21898,30209,14.0
25845,25981,33.0
32549,41074,16.0
118385,117329,14.0
59046,133213,16.0
83586,124480,28.0
87790,75587,14.0
64223,10943,25.0
107410,98756,20.0
9925,88211,34.0
66015,80845,26.0
81946,66498,9.0
2030,97450,16.0
112346,91139,0.0
103896,8844,12.0
1352,113073,16.0
82719,95563,13.0
28383,132779,0.0
108671,12813,16.0
42222,128076,26.0
14421,16706,18.0
21050,59913,16.0
64252,90875,22.0
90223,100818,15.0
87253,23288,19.0
12281,69325,14.0
9956,4856,12.0
129454,39359,13.0
132354,121462,11.0
20141,9935,0.0
106240,32486,10.0
37171,118683,16.0
130440,97251,20.0
51236,138307,0.0
114081,85110,17.0
74112,21794,17.0
124282,22971,19.0
134004,132054,13.0
113538,113557,0.0
36106,43008,20.0
32732,12326,18.0
92866,108818,30.0
21662,45048,26.0
109424,12519,12.0
58520,20034,29.0
14730,97556,16.0
40432,100650,13.0
86390,67228,21.0
4522,63321,13.0
35726,84518,17.0
98077,19873,14.0
46975,69451,28.0
41404,26148,23.0
91904,24693,21.0
132160,121078,16.0
47298,85289,23.0
20619,33655,25.0
9450,58706,9.0
95552,27233,18.0
637,136588,12.0
94052,50230,20.0
