id1,id2,common_neighbors,jaccard,adamic_adar,shortest_path
37944,14431,0.0,0.0,0.0,6.0
45679,45473,1.0,0.005649717514124294,0.15189698319742156,1.0
134455,77198,0.0,0.0,0.0,-1.0
48266,44321,0.0,0.0,0.0,-1.0
94022,74450,0.0,0.0,0.0,-1.0
90033,36500,0.0,0.0,0.0,-1.0
103852,41397,0.0,0.0,0.0,-1.0
63002,100094,0.0,0.0,0.0,-1.0
32630,34768,0.0,0.0,0.0,1.0
136435,117930,0.0,0.0,0.0,-1.0
99389,87144,0.0,0.0,0.0,-1.0
21331,21393,6.0,0.07317073170731707,1.4387313260068393,1.0
22102,87831,0.0,0.0,0.0,-1.0
12160,46427,5.0,0.05154639175257732,1.1302247553726448,1.0
33549,63717,2.0,0.037037037037037035,0.441308303969532,1.0
72666,131840,0.0,0.0,0.0,-1.0
109423,85522,1.0,0.022222222222222223,0.35295612386476116,1.0
36810,114648,0.0,0.0,0.0,-1.0
38803,11972,6.0,0.008583690987124463,1.5415844291567695,1.0
62053,83061,1.0,0.038461538461538464,0.4170323914242463,1.0
119819,73809,0.0,0.0,0.0,-1.0
87644,38059,0.0,0.0,0.0,-1.0
100261,98063,0.0,0.0,0.0,-1.0
8985,68984,0.0,0.0,0.0,4.0
41942,14568,3.0,0.05555555555555555,0.6616205130615842,1.0
103236,43259,0.0,0.0,0.0,-1.0
19137,28082,0.0,0.0,0.0,8.0
39841,5023,0.0,0.0,0.0,-1.0
131371,116651,0.0,0.0,0.0,-1.0
92408,120182,0.0,0.0,0.0,-1.0
82921,25619,0.0,0.0,0.0,-1.0
71480,29522,2.0,0.041666666666666664,0.4535599468957482,1.0
51187,15572,0.0,0.0,0.0,-1.0
30097,42367,0.0,0.0,0.0,-1.0
93657,116792,0.0,0.0,0.0,-1.0
62863,78308,2.0,0.047619047619047616,0.6649228491926256,1.0
40453,134823,0.0,0.0,0.0,-1.0
17314,41852,16.0,0.032388663967611336,4.5108397305539905,1.0
63408,14089,0.0,0.0,0.0,-1.0
121376,76455,0.0,0.0,0.0,-1.0
62403,25184,7.0,0.05555555555555555,1.9997449344886005,1.0
123201,130055,0.0,0.0,0.0,-1.0
123197,52169,0.0,0.0,0.0,-1.0
10042,85423,0.0,0.0,0.0,1.0
127799,105418,0.0,0.0,0.0,-1.0
90338,49998,0.0,0.0,0.0,-1.0
52883,102755,0.0,0.0,0.0,8.0
13115,73085,0.0,0.0,0.0,8.0
24758,25062,3.0,0.029411764705882353,0.6080309132323962,1.0
25977,46243,3.0,0.08333333333333333,0.9135353696773361,1.0
14608,73890,0.0,0.0,0.0,4.0
121992,96913,0.0,0.0,0.0,-1.0
60195,60215,4.0,0.13333333333333333,0.9502092632622579,1.0
72458,12643,0.0,0.0,0.0,-1.0
122946,122948,0.0,0.0,0.0,1.0
36092,89342,0.0,0.0,0.0,-1.0
93632,57399,0.0,0.0,0.0,-1.0
43363,18430,9.0,0.046632124352331605,1.8805615555287334,1.0
78501,44168,0.0,0.0,0.0,-1.0
14421,17050,6.0,0.0029311187103077674,1.4108852252101922,1.0
122664,21659,0.0,0.0,0.0,-1.0
134465,17456,0.0,0.0,0.0,-1.0
103650,69150,10.0,0.07751937984496124,2.406616677406047,1.0
80129,48236,4.0,0.07272727272727272,1.0124508315262535,1.0
85296,130883,0.0,0.0,0.0,-1.0
45296,83704,1.0,0.022222222222222223,0.20417164318237246,1.0
67440,62262,0.0,0.0,0.0,-1.0
12127,40539,4.0,0.008333333333333333,0.9717770548624032,1.0
94405,105637,0.0,0.0,0.0,1.0
115214,46445,0.0,0.0,0.0,-1.0
20800,5033,0.0,0.0,0.0,-1.0
49910,53410,0.0,0.0,0.0,-1.0
37414,37453,3.0,0.05,0.7120095237315238,1.0
129553,20764,0.0,0.0,0.0,-1.0
89501,63665,0.0,0.0,0.0,9.0
13321,6181,8.0,0.06611570247933884,1.756209775722215,1.0
90857,19066,0.0,0.0,0.0,-1.0
83041,96030,0.0,0.0,0.0,-1.0
12117,31918,2.0,0.02702702702702703,0.44396725751044697,1.0
109971,3665,0.0,0.0,0.0,-1.0
33145,33751,1.0,0.005405405405405406,0.2530848692773169,1.0
16815,16923,12.0,0.27906976744186046,2.6616450797851874,1.0
38674,32989,0.0,0.0,0.0,-1.0
100778,85293,0.0,0.0,0.0,-1.0
10470,111886,0.0,0.0,0.0,7.0
106243,121110,0.0,0.0,0.0,1.0
113817,101920,0.0,0.0,0.0,-1.0
77701,70235,1.0,0.010752688172043012,0.9102392266268373,1.0
132646,18698,0.0,0.0,0.0,-1.0
25310,32210,0.0,0.0,0.0,-1.0
13335,33067,5.0,0.025380710659898477,1.1525539129434375,1.0
12009,132524,0.0,0.0,0.0,19.0
74918,117976,0.0,0.0,0.0,-1.0
43825,5977,3.0,0.05,0.7561138206196334,1.0
10567,5144,0.0,0.0,0.0,-1.0
41049,13343,0.0,0.0,0.0,4.0
81651,61560,0.0,0.0,0.0,-1.0
112510,116753,0.0,0.0,0.0,-1.0
37879,8076,6.0,0.058823529411764705,1.5930902860985299,1.0
39419,39438,18.0,0.13846153846153847,4.444639906489177,1.0
64760,4476,0.0,0.0,0.0,-1.0
74028,11658,0.0,0.0,0.0,-1.0
7876,21847,16.0,0.09523809523809523,4.2891079079036505,1.0
98338,130406,0.0,0.0,0.0,-1.0
107680,119284,0.0,0.0,0.0,-1.0
51215,91392,0.0,0.0,0.0,-1.0
28327,27944,0.0,0.0,0.0,-1.0
94071,9019,0.0,0.0,0.0,-1.0
134326,12310,0.0,0.0,0.0,-1.0
119928,51148,0.0,0.0,0.0,-1.0
14606,17346,3.0,0.025210084033613446,0.6737089950408648,1.0
51421,42417,0.0,0.0,0.0,-1.0
60619,120235,0.0,0.0,0.0,1.0
11381,5230,0.0,0.0,0.0,1.0
31692,133610,0.0,0.0,0.0,6.0
10881,83285,4.0,0.08333333333333333,1.1337740443009554,1.0
57687,112579,0.0,0.0,0.0,-1.0
99294,47789,0.0,0.0,0.0,-1.0
36295,5170,0.0,0.0,0.0,-1.0
67675,61690,2.0,0.05128205128205128,0.4660344248980265,1.0
32281,49323,0.0,0.0,0.0,5.0
72685,83131,1.0,0.05,0.265872585674852,1.0
7730,65989,0.0,0.0,0.0,-1.0
33681,121380,0.0,0.0,0.0,9.0
12937,47902,1.0,0.001177856301531213,0.43429448190325176,1.0
87633,21212,0.0,0.0,0.0,-1.0
73844,91073,5.0,0.07142857142857142,1.3122530545892324,1.0
103675,54545,0.0,0.0,0.0,-1.0
106655,23009,0.0,0.0,0.0,-1.0
41544,40933,9.0,0.057692307692307696,2.3600855935650786,1.0
81285,49164,0.0,0.0,0.0,-1.0
29816,29270,4.0,0.005763688760806916,0.9483100264243427,1.0
25568,118809,0.0,0.0,0.0,7.0
14430,32702,0.0,0.0,0.0,-1.0
20400,44609,0.0,0.0,0.0,-1.0
43090,5262,0.0,0.0,0.0,-1.0
67222,17192,1.0,0.012195121951219513,0.269282508064391,1.0
105858,107699,0.0,0.0,0.0,-1.0
130617,84278,0.0,0.0,0.0,-1.0
32770,25972,4.0,0.01078167115902965,0.8183487533461556,1.0
31893,61155,1.0,0.021739130434782608,0.45511961331341866,1.0
59288,107015,0.0,0.0,0.0,-1.0
118457,102285,0.0,0.0,0.0,-1.0
4159,6076,0.0,0.0,0.0,4.0
7092,27156,2.0,0.014492753623188406,0.4110903648750197,1.0
40847,100740,0.0,0.0,0.0,1.0
125583,121719,0.0,0.0,0.0,-1.0
12863,102390,0.0,0.0,0.0,-1.0
19794,19036,7.0,0.051094890510948905,1.5692173012046293,1.0
96330,24553,0.0,0.0,0.0,-1.0
105127,71765,0.0,0.0,0.0,-1.0
40897,34723,2.0,0.024390243902439025,0.3713544433332536,1.0
7565,26895,0.0,0.0,0.0,-1.0
62348,46532,5.0,0.009823182711198428,1.2320335113354208,1.0
4279,44880,0.0,0.0,0.0,6.0
10957,27267,4.0,0.03007518796992481,0.9174262532060324,1.0
10070,59592,5.0,0.07142857142857142,1.207690160524809,1.0
88587,14148,0.0,0.0,0.0,-1.0
53166,28362,0.0,0.0,0.0,-1.0
18068,53462,0.0,0.0,0.0,-1.0
66242,18589,5.0,0.060240963855421686,1.3128619058759867,1.0
104033,102830,14.0,0.11965811965811966,4.212011929305977,1.0
32922,30542,0.0,0.0,0.0,-1.0
64131,69703,0.0,0.0,0.0,6.0
67390,121889,0.0,0.0,0.0,-1.0
94973,74442,0.0,0.0,0.0,-1.0
107570,78969,0.0,0.0,0.0,-1.0
98083,110569,0.0,0.0,0.0,10.0
23928,23922,17.0,0.18681318681318682,4.1195391053887755,1.0
63158,1568,0.0,0.0,0.0,-1.0
44220,2800,0.0,0.0,0.0,-1.0
72212,117457,0.0,0.0,0.0,-1.0
68399,78985,0.0,0.0,0.0,-1.0
113273,126307,0.0,0.0,0.0,-1.0
125514,10633,0.0,0.0,0.0,-1.0
109678,96417,0.0,0.0,0.0,-1.0
38997,42859,0.0,0.0,0.0,7.0
56876,75885,0.0,0.0,0.0,-1.0
61152,35234,0.0,0.0,0.0,-1.0
85160,137519,0.0,0.0,0.0,-1.0
7622,38736,10.0,0.08196721311475409,2.532790130241301,1.0
14049,112698,0.0,0.0,0.0,5.0
45335,45356,3.0,0.06976744186046512,0.7482022967532607,1.0
89470,30691,0.0,0.0,0.0,-1.0
83764,88987,0.0,0.0,0.0,-1.0
40592,98917,1.0,0.043478260869565216,0.45511961331341866,1.0
102853,103075,2.0,0.0425531914893617,0.5365511690893102,1.0
38474,46079,3.0,0.11538461538461539,0.9796212657376095,1.0
6629,31322,4.0,0.04,1.005638278025129,1.0
42579,45520,2.0,0.017241379310344827,0.5554640461564079,1.0
99034,99035,2.0,0.13333333333333333,1.024760595986761,1.0
57008,87095,1.0,0.01020408163265306,0.21075117050092493,1.0
66053,68002,0.0,0.0,0.0,-1.0
22025,21520,5.0,0.027777777777777776,0.8658434983510351,1.0
99104,25739,0.0,0.0,0.0,-1.0
64487,92947,0.0,0.0,0.0,-1.0
68617,91584,0.0,0.0,0.0,11.0
105934,50989,0.0,0.0,0.0,-1.0
74797,73761,0.0,0.0,0.0,-1.0
105794,130186,0.0,0.0,0.0,-1.0
86274,106771,0.0,0.0,0.0,-1.0
94885,84991,0.0,0.0,0.0,-1.0
17549,105552,0.0,0.0,0.0,6.0
32299,79445,0.0,0.0,0.0,-1.0
21262,100040,0.0,0.0,0.0,-1.0
42628,79025,0.0,0.0,0.0,-1.0
85568,125276,0.0,0.0,0.0,1.0
28175,32377,10.0,0.07352941176470588,2.3448647439594557,1.0
123265,97293,0.0,0.0,0.0,-1.0
974,12923,0.0,0.0,0.0,4.0
86490,19753,0.0,0.0,0.0,-1.0
84356,35178,0.0,0.0,0.0,-1.0
76230,28869,0.0,0.0,0.0,-1.0
11536,81577,0.0,0.0,0.0,-1.0
2557,28926,0.0,0.0,0.0,9.0
4605,13248,4.0,0.010256410256410256,0.8825502694244577,1.0
22254,125062,0.0,0.0,0.0,9.0
42622,92414,2.0,0.05,0.659883800294896,1.0
13557,92227,0.0,0.0,0.0,-1.0
132807,51305,0.0,0.0,0.0,-1.0
134406,53967,0.0,0.0,0.0,-1.0
82146,111696,1.0,0.03571428571428571,0.23537745555238682,1.0
22783,22861,2.0,0.02040816326530612,0.5086695562880845,1.0
136563,118181,0.0,0.0,0.0,-1.0
125786,34573,0.0,0.0,0.0,-1.0
100435,70768,0.0,0.0,0.0,-1.0
85070,95017,0.0,0.0,0.0,-1.0
42913,88760,0.0,0.0,0.0,7.0
76072,103462,0.0,0.0,0.0,-1.0
68459,79133,4.0,0.01809954751131222,0.9955704009337791,1.0
129771,42566,0.0,0.0,0.0,-1.0
125278,91671,0.0,0.0,0.0,-1.0
48234,109007,0.0,0.0,0.0,-1.0
77934,89705,0.0,0.0,0.0,-1.0
41568,41572,1.0,0.023809523809523808,0.17070867379813556,1.0
89839,126541,0.0,0.0,0.0,-1.0
87467,64189,0.0,0.0,0.0,1.0
61724,33222,0.0,0.0,0.0,5.0
122670,52458,0.0,0.0,0.0,-1.0
369,2972,1.0,0.000333667000333667,0.22886186853915486,1.0
42416,11143,0.0,0.0,0.0,-1.0
58605,34195,6.0,0.15789473684210525,1.841111329465261,1.0
65557,65483,3.0,0.02830188679245283,0.8270134043361174,1.0
17903,19489,5.0,0.003538570417551309,1.267903573011879,1.0
65929,27965,1.0,0.011764705882352941,0.12884407620482083,4.0
8848,8867,9.0,0.20454545454545456,2.0145059792373807,1.0
70127,105244,0.0,0.0,0.0,-1.0
19790,137738,0.0,0.0,0.0,14.0
55068,137689,0.0,0.0,0.0,-1.0
27051,8866,0.0,0.0,0.0,-1.0
6556,24662,0.0,0.0,0.0,3.0
26086,78470,2.0,0.04878048780487805,0.44712526225152227,1.0
84477,134923,0.0,0.0,0.0,-1.0
49087,86435,0.0,0.0,0.0,-1.0
45194,69758,0.0,0.0,0.0,7.0
18867,45637,0.0,0.0,0.0,-1.0
8333,111952,0.0,0.0,0.0,-1.0
7319,7485,10.0,0.045662100456621,3.13689872600194,1.0
49012,92357,0.0,0.0,0.0,8.0
55297,90558,0.0,0.0,0.0,-1.0
83346,106493,4.0,0.26666666666666666,1.8459267227193583,1.0
82578,108585,0.0,0.0,0.0,-1.0
18840,81495,0.0,0.0,0.0,-1.0
1407,63548,0.0,0.0,0.0,6.0
35239,42720,0.0,0.0,0.0,-1.0
10501,11962,3.0,0.012195121951219513,0.6609111208793025,1.0
89732,109949,0.0,0.0,0.0,7.0
46660,72265,18.0,0.11920529801324503,4.425947314664603,1.0
15499,84108,0.0,0.0,0.0,5.0
45564,71569,0.0,0.0,0.0,-1.0
4012,102756,0.0,0.0,0.0,5.0
87320,96804,0.0,0.0,0.0,-1.0
103393,64129,0.0,0.0,0.0,-1.0
42350,37057,0.0,0.0,0.0,5.0
71911,93216,4.0,0.12903225806451613,1.2154351299364732,1.0
133184,33590,0.0,0.0,0.0,-1.0
68096,69132,0.0,0.0,0.0,8.0
2092,89630,0.0,0.0,0.0,1.0
57800,15482,0.0,0.0,0.0,-1.0
121418,107534,0.0,0.0,0.0,-1.0
926,9533,2.0,0.02531645569620253,0.5290848627400841,1.0
33256,82704,0.0,0.0,0.0,12.0
130025,69096,0.0,0.0,0.0,-1.0
5994,5835,1.0,0.019230769230769232,0.13954268563425662,4.0
82314,12392,0.0,0.0,0.0,-1.0
29843,119392,0.0,0.0,0.0,-1.0
154,76720,0.0,0.0,0.0,1.0
58442,7676,0.0,0.0,0.0,-1.0
10004,130653,0.0,0.0,0.0,9.0
88496,8286,0.0,0.0,0.0,-1.0
50561,58265,1.0,0.017857142857142856,0.24842549839846914,1.0
83125,37266,0.0,0.0,0.0,14.0
35270,12019,0.0,0.0,0.0,-1.0
29125,16014,0.0,0.0,0.0,-1.0
22565,32476,2.0,0.025,0.4725339116007524,1.0
32475,33213,4.0,0.04081632653061224,0.8135341308575583,1.0
87770,114945,0.0,0.0,0.0,7.0
106949,16083,0.0,0.0,0.0,-1.0
113298,80697,0.0,0.0,0.0,-1.0
72012,24788,0.0,0.0,0.0,-1.0
128813,131899,0.0,0.0,0.0,-1.0
111910,53663,0.0,0.0,0.0,-1.0
114756,35370,0.0,0.0,0.0,-1.0
59450,1542,0.0,0.0,0.0,-1.0
32913,43090,29.0,0.2761904761904762,7.266705365914964,1.0
4294,14245,3.0,0.006726457399103139,0.719343060837454,1.0
16023,134677,0.0,0.0,0.0,-1.0
117432,73449,0.0,0.0,0.0,-1.0
35855,27287,6.0,0.012605042016806723,1.1319512934876625,1.0
84688,121128,0.0,0.0,0.0,-1.0
67474,99509,0.0,0.0,0.0,-1.0
23481,35361,0.0,0.0,0.0,-1.0
47681,48353,3.0,0.05172413793103448,0.8945440772836571,1.0
21898,30209,1.0,0.030303030303030304,0.4170323914242463,1.0
25845,25981,5.0,0.046296296296296294,1.22081721430812,1.0
32549,41074,0.0,0.0,0.0,7.0
118385,117329,0.0,0.0,0.0,-1.0
59046,133213,0.0,0.0,0.0,-1.0
83586,124480,1.0,0.09090909090909091,0.2749075777424936,1.0
87790,75587,0.0,0.0,0.0,5.0
64223,10943,0.0,0.0,0.0,-1.0
107410,98756,0.0,0.0,0.0,-1.0
9925,88211,1.0,0.017543859649122806,0.2518706487516997,1.0
66015,80845,0.0,0.0,0.0,-1.0
81946,66498,0.0,0.0,0.0,-1.0
2030,97450,0.0,0.0,0.0,12.0
112346,91139,0.0,0.0,0.0,-1.0
103896,8844,0.0,0.0,0.0,-1.0
1352,113073,0.0,0.0,0.0,6.0
82719,95563,0.0,0.0,0.0,-1.0
28383,132779,0.0,0.0,0.0,10.0
108671,12813,0.0,0.0,0.0,-1.0
42222,128076,0.0,0.0,0.0,-1.0
14421,16706,3.0,0.0014584346135148275,0.5695758705527286,1.0
21050,59913,2.0,0.012121212121212121,0.434568969758761,1.0
64252,90875,0.0,0.0,0.0,-1.0
90223,100818,0.0,0.0,0.0,-1.0
87253,23288,0.0,0.0,0.0,-1.0
12281,69325,0.0,0.0,0.0,-1.0
9956,4856,0.0,0.0,0.0,-1.0
129454,39359,0.0,0.0,0.0,-1.0
132354,121462,0.0,0.0,0.0,-1.0
20141,9935,0.0,0.0,0.0,-1.0
106240,32486,0.0,0.0,0.0,-1.0
37171,118683,0.0,0.0,0.0,4.0
130440,97251,0.0,0.0,0.0,-1.0
51236,138307,0.0,0.0,0.0,-1.0
114081,85110,0.0,0.0,0.0,-1.0
74112,21794,0.0,0.0,0.0,-1.0
124282,22971,0.0,0.0,0.0,-1.0
134004,132054,0.0,0.0,0.0,-1.0
113538,113557,0.0,0.0,0.0,1.0
36106,43008,5.0,0.005636978579481398,1.292260428388858,1.0
32732,12326,0.0,0.0,0.0,-1.0
92866,108818,0.0,0.0,0.0,6.0
21662,45048,0.0,0.0,0.0,-1.0
109424,12519,0.0,0.0,0.0,-1.0
58520,20034,4.0,0.0975609756097561,1.3128788964501399,1.0
14730,97556,0.0,0.0,0.0,-1.0
40432,100650,0.0,0.0,0.0,-1.0
86390,67228,0.0,0.0,0.0,-1.0
4522,63321,0.0,0.0,0.0,5.0
35726,84518,0.0,0.0,0.0,-1.0
98077,19873,0.0,0.0,0.0,-1.0
46975,69451,2.0,0.01694915254237288,0.8080757371781798,1.0
41404,26148,0.0,0.0,0.0,8.0
91904,24693,0.0,0.0,0.0,-1.0
132160,121078,0.0,0.0,0.0,-1.0
47298,85289,4.0,0.015444015444015444,1.5950123032067733,1.0
20619,33655,3.0,0.1111111111111111,0.712554018236394,1.0
9450,58706,0.0,0.0,0.0,-1.0
95552,27233,0.0,0.0,0.0,-1.0
637,136588,0.0,0.0,0.0,-1.0
94052,50230,0.0,0.0,0.0,-1.0
101419,28180,0.0,0.0,0.0,5.0
1332,101831,0.0,0.0,0.0,-1.0
39705,59512,2.0,0.08,0.35179549197411,1.0
79436,35667,0.0,0.0,0.0,-1.0
130951,24182,0.0,0.0,0.0,-1.0
3893,54444,0.0,0.0,0.0,5.0
124049,92433,0.0,0.0,0.0,-1.0
12252,9014,0.0,0.0,0.0,-1.0
39905,39961,11.0,0.28205128205128205,3.9148973531416353,1.0
11866,12241,5.0,0.05434782608695652,1.1607619437546453,1.0
78634,84258,0.0,0.0,0.0,1.0
33979,4976,0.0,0.0,0.0,-1.0
68865,98267,0.0,0.0,0.0,-1.0
74006,100546,0.0,0.0,0.0,-1.0
18426,25755,16.0,0.048484848484848485,3.7975206727282096,1.0
13617,6311,0.0,0.0,0.0,1.0
93314,126882,0.0,0.0,0.0,7.0
79140,92752,0.0,0.0,0.0,-1.0
78072,94797,0.0,0.0,0.0,-1.0
16871,105581,2.0,0.04081632653061224,0.3495090688197918,1.0
137680,57424,0.0,0.0,0.0,-1.0
13255,126614,0.0,0.0,0.0,9.0
102874,72610,0.0,0.0,0.0,-1.0
85792,74780,0.0,0.0,0.0,-1.0
108600,102734,0.0,0.0,0.0,-1.0
29797,132883,0.0,0.0,0.0,-1.0
20953,22207,8.0,0.012539184952978056,1.876959365828305,1.0
95811,1169,0.0,0.0,0.0,-1.0
104274,26023,0.0,0.0,0.0,-1.0
68101,15198,0.0,0.0,0.0,-1.0
89562,101896,0.0,0.0,0.0,-1.0
77176,83972,0.0,0.0,0.0,-1.0
11100,14007,5.0,0.08928571428571429,0.9721927821739059,1.0
16447,100188,0.0,0.0,0.0,-1.0
19143,97687,0.0,0.0,0.0,-1.0
115065,100309,0.0,0.0,0.0,1.0
26271,56603,0.0,0.0,0.0,-1.0
87012,86994,1.0,0.0196078431372549,0.1923632915409209,1.0
11741,66988,0.0,0.0,0.0,1.0
31697,31945,3.0,0.03571428571428571,0.7601984988363844,1.0
102784,83240,0.0,0.0,0.0,-1.0
35263,21781,4.0,0.12121212121212122,1.244471306311564,1.0
70812,54155,0.0,0.0,0.0,6.0
109833,6999,0.0,0.0,0.0,-1.0
44392,110338,0.0,0.0,0.0,-1.0
45002,20150,0.0,0.0,0.0,-1.0
109431,56838,0.0,0.0,0.0,-1.0
39709,38867,0.0,0.0,0.0,-1.0
127632,94579,0.0,0.0,0.0,1.0
123631,26254,0.0,0.0,0.0,-1.0
104566,23023,0.0,0.0,0.0,-1.0
63763,62941,2.0,0.01834862385321101,0.36613353489683254,1.0
2035,44274,0.0,0.0,0.0,5.0
36898,35153,0.0,0.0,0.0,-1.0
118929,122632,12.0,0.36363636363636365,3.9875777786832494,1.0
99771,116062,0.0,0.0,0.0,-1.0
129147,105486,0.0,0.0,0.0,-1.0
72529,25304,0.0,0.0,0.0,1.0
7660,19388,0.0,0.0,0.0,-1.0
15656,129418,0.0,0.0,0.0,8.0
82294,93364,1.0,0.1,0.5581106265512472,1.0
51707,78221,0.0,0.0,0.0,-1.0
109430,33200,0.0,0.0,0.0,-1.0
33639,20642,2.0,0.05555555555555555,0.5362596669693418,1.0
51401,133752,0.0,0.0,0.0,-1.0
48500,18144,0.0,0.0,0.0,-1.0
12947,83058,0.0,0.0,0.0,-1.0
43138,20165,0.0,0.0,0.0,7.0
84466,125517,0.0,0.0,0.0,-1.0
32546,108480,0.0,0.0,0.0,-1.0
73578,48097,0.0,0.0,0.0,-1.0
111612,19902,0.0,0.0,0.0,-1.0
126692,118344,0.0,0.0,0.0,-1.0
68607,112783,2.0,0.04081632653061224,0.9751430179754935,1.0
19232,6726,1.0,0.011235955056179775,0.25562221863533147,1.0
97466,133610,0.0,0.0,0.0,-1.0
111506,10345,0.0,0.0,0.0,-1.0
62187,55673,0.0,0.0,0.0,-1.0
86327,37572,3.0,0.12,0.9545545987612862,1.0
120537,127855,0.0,0.0,0.0,-1.0
14741,76228,0.0,0.0,0.0,-1.0
53812,88823,0.0,0.0,0.0,-1.0
575,127585,0.0,0.0,0.0,7.0
1067,51052,0.0,0.0,0.0,4.0
133181,34765,0.0,0.0,0.0,-1.0
14220,46640,0.0,0.0,0.0,-1.0
35324,53595,0.0,0.0,0.0,-1.0
116308,135550,0.0,0.0,0.0,-1.0
93035,91811,0.0,0.0,0.0,-1.0
72150,70633,0.0,0.0,0.0,-1.0
59098,20201,0.0,0.0,0.0,-1.0
40615,76036,0.0,0.0,0.0,-1.0
14424,135740,0.0,0.0,0.0,-1.0
107664,22538,0.0,0.0,0.0,-1.0
8506,43670,4.0,0.07272727272727272,1.2192538889334144,1.0
63278,10403,0.0,0.0,0.0,-1.0
104775,103383,1.0,0.025,0.32351545314867247,1.0
51723,45270,0.0,0.0,0.0,1.0
74109,101293,0.0,0.0,0.0,-1.0
83790,14451,0.0,0.0,0.0,-1.0
118767,9137,0.0,0.0,0.0,-1.0
22534,100740,0.0,0.0,0.0,1.0
15069,101442,0.0,0.0,0.0,1.0
11708,92563,0.0,0.0,0.0,-1.0
6546,27255,1.0,0.012987012987012988,0.29401410379520604,1.0
47919,50620,0.0,0.0,0.0,-1.0
91232,18051,0.0,0.0,0.0,-1.0
45375,100448,0.0,0.0,0.0,-1.0
127219,79355,0.0,0.0,0.0,-1.0
89982,51977,0.0,0.0,0.0,-1.0
109352,51871,0.0,0.0,0.0,-1.0
4460,18184,4.0,0.01834862385321101,0.8733006461039632,1.0
7495,7506,10.0,0.06578947368421052,3.2515387469198394,1.0
109188,96999,0.0,0.0,0.0,-1.0
124523,124539,0.0,0.0,0.0,1.0
24012,116367,0.0,0.0,0.0,-1.0
120877,107579,0.0,0.0,0.0,1.0
116091,66704,0.0,0.0,0.0,-1.0
20152,32057,0.0,0.0,0.0,-1.0
117116,8733,0.0,0.0,0.0,-1.0
58700,110408,0.0,0.0,0.0,-1.0
81281,81283,3.0,0.13636363636363635,1.0391127774426308,1.0
37051,98762,0.0,0.0,0.0,1.0
51470,14423,0.0,0.0,0.0,-1.0
121588,89824,0.0,0.0,0.0,-1.0
97065,84796,0.0,0.0,0.0,-1.0
62294,41761,0.0,0.0,0.0,4.0
11492,129499,0.0,0.0,0.0,-1.0
5188,48262,1.0,0.00392156862745098,0.20576925955053368,1.0
7455,40843,0.0,0.0,0.0,14.0
31056,43911,0.0,0.0,0.0,-1.0
44488,40173,0.0,0.0,0.0,-1.0
81321,95031,0.0,0.0,0.0,-1.0
114958,114965,0.0,0.0,0.0,1.0
88397,26082,0.0,0.0,0.0,-1.0
70532,69025,2.0,0.02702702702702703,0.3573739288868947,1.0
17313,22131,20.0,0.16129032258064516,4.489848089212284,1.0
9140,11333,0.0,0.0,0.0,-1.0
110717,51361,0.0,0.0,0.0,-1.0
58302,68531,0.0,0.0,0.0,-1.0
889,36449,0.0,0.0,0.0,5.0
388,22287,1.0,0.0030959752321981426,0.2452460618098304,1.0
7202,65190,7.0,0.1,1.4390737631588855,1.0
2841,130110,0.0,0.0,0.0,7.0
71606,3261,0.0,0.0,0.0,-1.0
20953,30192,6.0,0.0093603744149766,1.3805602037755642,1.0
5411,5794,15.0,0.022488755622188907,3.3230793007273736,1.0
126157,8873,0.0,0.0,0.0,-1.0
11863,73828,0.0,0.0,0.0,8.0
68839,91044,0.0,0.0,0.0,-1.0
60310,41285,0.0,0.0,0.0,5.0
35655,82426,0.0,0.0,0.0,1.0
97222,129518,0.0,0.0,0.0,-1.0
101372,105181,0.0,0.0,0.0,-1.0
100263,136949,0.0,0.0,0.0,-1.0
54418,46341,0.0,0.0,0.0,1.0
79402,126991,0.0,0.0,0.0,-1.0
68172,114830,0.0,0.0,0.0,-1.0
66282,108267,1.0,0.006993006993006993,0.28126641406272834,1.0
29328,29329,10.0,0.04854368932038835,2.6160575921048,1.0
96274,32104,0.0,0.0,0.0,-1.0
48249,67352,0.0,0.0,0.0,9.0
72852,68904,0.0,0.0,0.0,-1.0
134425,42337,0.0,0.0,0.0,-1.0
76122,52998,0.0,0.0,0.0,-1.0
5412,64751,0.0,0.0,0.0,1.0
23540,58929,0.0,0.0,0.0,1.0
73998,122758,0.0,0.0,0.0,-1.0
113208,108630,0.0,0.0,0.0,1.0
127724,104429,0.0,0.0,0.0,-1.0
46026,27626,0.0,0.0,0.0,-1.0
43189,83815,0.0,0.0,0.0,7.0
29081,41903,2.0,0.015037593984962405,0.41404029744774995,1.0
44876,77699,0.0,0.0,0.0,-1.0
8275,39172,0.0,0.0,0.0,-1.0
16847,50179,0.0,0.0,0.0,-1.0
104982,13098,0.0,0.0,0.0,-1.0
104587,104608,8.0,0.06837606837606838,2.272860189358509,1.0
44966,29950,1.0,0.037037037037037035,0.36926937306885504,1.0
238,83257,2.0,0.046511627906976744,0.5128939175439934,1.0
22955,133677,0.0,0.0,0.0,-1.0
38655,10384,1.0,0.05263157894736842,0.23868315209103041,1.0
10702,135614,0.0,0.0,0.0,-1.0
97641,67022,0.0,0.0,0.0,-1.0
39577,18521,0.0,0.0,0.0,-1.0
8385,9333,8.0,0.14545454545454545,1.9567737255795212,1.0
64455,64763,0.0,0.0,0.0,-1.0
